url,title,price,address,type,cuisine
https://www.hungrygowhere.com/singapore/morganfield-s-suntec-city-hall/,Morganfield's (Suntec City) - Home of mouthwatering sticky ribs and steaks,$$,"#01-645/646 Suntec City East Wing Suntec City Mall, 3 Temasek Boulevard, 038983",Restaurant,American • Western
https://www.hungrygowhere.com/singapore/bb-guo-marina-south/,BB Hotpot,$$$,"#02-06 Marina Bay Financial Centre Tower 3, 12 Marina Boulevard, 018982",Restaurant,Chinese • Steamboat
https://www.hungrygowhere.com/singapore/ikura-japanese/,IKURA Japanese (Fook Hai),,"#01-14 Fook Hai Building, 150 South Bridge Road, 058727",Restaurant,Japanese
https://www.hungrygowhere.com/singapore/j65-tanglin-dempsey-orchard/,J65 @ Hotel Jen Tanglin,$$$,"Level 1, Lobby Hotel Jen Tanglin Singapore, 1A Cuscaden Road, 249716",Restaurant,Asian • International • Seafood • Western
https://www.hungrygowhere.com/singapore/chug-chug/,Chug Chug,$$,"Tanjong Pagar Conservation Area, 114 Tanjong Pagar Road, 088529",Restaurant,Asian • Chinese • Fusion • Western
https://www.hungrygowhere.com/singapore/bistecca-tuscan-steakhouse/,Bistecca Tuscan Steakhouse,$$$$,"26 Mohamed Sultan Road, 238970",Restaurant,European • Italian • Steak and Grills • Western
https://www.hungrygowhere.com/singapore/collins-suntec-city-hall/,COLLIN’S® (Marina Square),$,"#01-204/205 Marina Square, 6 Raffles Boulevard, 039594",Restaurant,Western
https://www.hungrygowhere.com/singapore/bedrock_bar_grill/,Bedrock Bar & Grill,$$$$,"#01-05 Pan Pacific Serviced Suites, 96 Somerset Road, 238163",Bar or Pub,American • Asian • Australian • European • Japanese • Steak and Grills • Western
https://www.hungrygowhere.com/singapore/moi_lum_restaurant/,Moi Lum Restaurant,$$,"#01-01 Airview Building, 38 Maxwell Road, 069116",Restaurant,Asian • Cantonese • Chinese
https://www.hungrygowhere.com/singapore/chili_s_grill_bar_resorts_world_sentosa/,Chili's American Grill & Bar (Resorts World Sentosa),$$,"#01-072/073/074 Resorts World Sentosa, 26 Sentosa Gateway, 098138",Restaurant,American • Drinks • Steak and Grills • Western
https://www.hungrygowhere.com/singapore/kanpai-izakaya-bar/,Kanpai Izakaya & Bar @ Holland Village,$,"40 Lorong Mambong, 277695",Bar or Pub,Beer • Drinks • Japanese • Wine
https://www.hungrygowhere.com/singapore/ichida-japanese-dining/,Ichida Japanese Dining,$$$$,"Level 1 & Level 2, 82 Club Street, 069450",Restaurant,Japanese
https://www.hungrygowhere.com/singapore/harry-s-raffles-place-boat-quay/,Harry's (Boat Quay),$,"Boat Quay Boat Quay Conservation Area, 28 Boat Quay, 049818",Bar or Pub,Beer • Cocktails • Drinks • Western
https://www.hungrygowhere.com/singapore/anjappar_authentic_chettinaad_restaurant_syed_alwi_road/,Anjappar Authentic Chettinaad Restaurant (Syed Alwi Rd),$,"102 Syed Alwi Road, 207678",Restaurant,Asian • Indian • Indochinese • North Indian • South Indian
https://www.hungrygowhere.com/singapore/hood_cafe_and_bar/,Hood Bar & Music,$$,"#05-07 Bugis+, 201 Victoria Street, 188067",Cafe,Drinks • Pizza • Western
https://www.hungrygowhere.com/singapore/mitsuba-japanese-restaurant-chinatown/,Mitsuba Japanese Restaurant,$$$,"#03-88 The Central, 6 Eu Tong Sen Street, 059817",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/trattoria-da-mimmo-thomson-sin-ming-bishan/,Trattoria da Mimmo,$$$,"Clover Park, 3 Clover Way, 579078",Restaurant,Italian
https://www.hungrygowhere.com/singapore/derwish-turkish-bugis-beach-road/,Derwish Turkish,$$,"-, 60 Bussorah Street, 199476",Restaurant,Mediterranean • Turkish
https://www.hungrygowhere.com/singapore/yi-zhi-wei-bbq-steamboat-geylang-stadium-old-airport/,Yi Zhi Wei BBQ Steamboat,$$,"1 Lorong 13 Geylang, 388639",Restaurant,Chinese • Steamboat
https://www.hungrygowhere.com/singapore/prego/,Prego,$$$,"Level 1 Fairmont Singapore, 80 Bras Basah Road, 189560",Confectionery or Bakery,Desserts • European • Italian • Western
https://www.hungrygowhere.com/singapore/sea-tripod-seafood-paradise-cantonment-tanjong-pagar-chinatown/,Sea Tripod - Cook Fresh Seafood Yourself at Dorsett Residences,$$,"#01-02 Dorsett Residences, 331 New Bridge Road, 088764",Restaurant,Seafood • Steamboat
https://www.hungrygowhere.com/singapore/shang-pin-hot-pot-suntec-city-hall/,Shang Pin Hot Pot (Marina Square),$$,"#02-102/102A Marina Square, 6 Raffles Boulevard, 039594",Restaurant,Chinese • Steamboat
https://www.hungrygowhere.com/singapore/the_tippling_club/,Tippling Club,$$$$,"38 Tanjong Pagar Road, 088462",Bar or Pub,Asian • European • International • Italian • Western • Wine
https://www.hungrygowhere.com/singapore/hotpot-heroes-tanjong-rhu-katong-amber-road/,Hotpot Heroes,$$$,"306 Tanjong Katong Road, 437089",Restaurant,Chinese • Steamboat
https://www.hungrygowhere.com/singapore/artemis-grill-raffles-place-boat-quay/,Artemis Grill,$$$$,"#40-01 Capitagreen, 138 Market Street, 048946",Restaurant,Drinks • Mediterranean • Steak and Grills
https://www.hungrygowhere.com/singapore/depizza/,DePizza,$,"35A Boat Quay, 049824",Restaurant,Fusion • Pizza • Western
https://www.hungrygowhere.com/singapore/daawat_tandoori_restaurant_upper_thomson/,Daawat Tandoori Restaurant (Upper Thomson Rd),$,"Yew Lian Park, 207 Upper Thomson Road, 574346",Restaurant,Asian • Indian • North Indian • South Indian
https://www.hungrygowhere.com/singapore/yunnan-garden-restaurant-dover-buona-vista-ayer-rajah/,Yunnan Garden @ Fusionopolis,$$,"#02-02 Galaxis, 1 Fusionopolis Place, 138522",Restaurant,Asian • Chinese • Seafood
https://www.hungrygowhere.com/singapore/indochine-restaurant-bugis/,IndoChine Restaurant @CHIJMES (Chijmes),,"#01-21/22, 30 Victoria Street, 187996",Restaurant,Cambodian • Indochinese • Vietnamese
https://www.hungrygowhere.com/singapore/golden_peony/,Golden Peony,$$$$,"3F Conrad Centennial Singapore, 2 Temasek Boulevard, 038982",Restaurant,Asian • Cantonese • Chinese • Dim Sum
https://www.hungrygowhere.com/singapore/anjappar_authentic_chettinaad_restaurant_syed_alwi_road/,Anjappar Authentic Chettinaad Restaurant (Syed Alwi Rd),$,"102 Syed Alwi Road, 207678",Restaurant,Asian • Indian • Indochinese • North Indian • South Indian
https://www.hungrygowhere.com/singapore/morganfield-s-telok-blangah-harbourfront/,Morganfield's (Vivocity) - Home of mouthwatering ribs and steaks,$$,"#01-51A Vivocity, 1 Harbourfront Walk, 098585",Restaurant,American • Western
https://www.hungrygowhere.com/singapore/the_lighthouse_fullerton_hotel/,The Lighthouse,$$$$,"Level 08 The Fullerton Hotel Singapore, 1 Fullerton Square, 049178",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/harry-s-ghim-moh-holland/,Harry's (Holland Village),$$,"Holland Village, 22 Lorong Mambong, 277681",Bar or Pub,Beer • Cocktails • Drinks • Western
https://www.hungrygowhere.com/singapore/Punjab_Grill__Marina_Bay_Sands_/,Punjab Grill,$$$$,"#B1-01A The Shoppes at Marina Bay Sands, 2 Bayfront Avenue, 018972",Restaurant,Asian • Indian • North Indian
https://www.hungrygowhere.com/singapore/j_bar/,J Bar,,"9F M Hotel, 81 Anson Road, 079908",Bar or Pub,Beer • Cocktails • Drinks • Western • Wine
https://www.hungrygowhere.com/singapore/kowloon-bay-hk-cafe-bukit-panjang/,Kowloon Bay HK Cafe,$,"#01-07 Hilion Mall, 17 Petir Road, 678278",Cafe,Chinese • Fusion • Western
https://www.hungrygowhere.com/singapore/tonkichi_shaw_house/,Tonkichi (Isetan Scotts),$$,"4F Shaw House, 350 Orchard Road, 238868",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/sbcd-korean-tofu-house-suntec-city-hall/,SBCD Korean Tofu House (Millenia Walk),$$,"#01-114 Millenia Walk, 9 Raffles Boulevard, 039596",Restaurant,Korean
https://www.hungrygowhere.com/singapore/ristorante_da_valentino_/,Ristorante Da Valentino,$$$$,"#01-19 The Grandstand, 200 Turf Club Road, 287994",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/the_ramen_house/,The Ramen House - Late night Japanese comfort food,$$,"6 Short Street, 188213",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/wang-dae-bak-korean-bbq-restaurant-raffles-place-boat-quay/,"Wang Dae Bak Korean BBQ Restaurant (China Square Central) - Menu, Reviews, Reservation",$$,"#01-64 China Square Central, 22 Cross Street, 048421",Restaurant,Asian • Korean
https://www.hungrygowhere.com/singapore/Praelum_Wine_Bistro/,Praelum Wine Bistro,$$$,"4 Duxton Hill, 089590",Bar or Pub,Asian • Beer • European • French • Indochinese • Western • Wine
https://www.hungrygowhere.com/singapore/yan_ting/,Yan Ting,$$$$,"Level 1U The St. Regis Singapore, 29 Tanglin Road, 247911",Restaurant,Asian • Cantonese • Chinese • Dim Sum
https://www.hungrygowhere.com/singapore/brasserie_les_saveurs/,Brasserie Les Saveurs,$$$$,"The St. Regis Singapore, 29 Tanglin Road, 247911",Restaurant,European • French • Western
https://www.hungrygowhere.com/singapore/don-t-tell-mama-cantonment-tanjong-pagar-chinatown/,Don't Tell Mama,$$,"Tanjong Pagar Conservation Area, 52 Tanjong Pagar Road, 088473",Bar or Pub,Cocktails • Drinks • Fusion • Korean
https://www.hungrygowhere.com/singapore/ashino-bugis/,Ashino,$$$$,"#01-23 Chijmes, 30 Victoria Street, 187996",Restaurant,Japanese
https://www.hungrygowhere.com/singapore/racines-anson-tanjong-pagar/,RACINES,$$$$,"Level 5 Sofitel Singapore City Centre, 9 Wallich Street, 078885",Restaurant,Chinese • Drinks • French • Wine
https://www.hungrygowhere.com/singapore/whampoa_food_street_keng_fish_head_steamboat_eating_house_rangoon_road/,Whampoa Keng Fish Head Steam Boat Restaurant (Rangoon Rd),$$,"116/118 Rangoon Road, 218396",Restaurant,Asian • Chinese • Local • Singaporean • Steamboat
https://www.hungrygowhere.com/singapore/nanta-bbq-thomson-novena-newton/,Nanta BBQ,$$,"#01-175/176/177 Goldhill Shopping Centre, 175 Thomson Road, 307624",Restaurant,Asian • Korean
https://www.hungrygowhere.com/singapore/spagtacular-chinatown/,Spagtacular,$$,"54 South Bridge Road, 058685",Restaurant,Western
https://www.hungrygowhere.com/singapore/anjappar-authentic-chettinaad-restaurant-changi-bedok-north/,Anjappar Authentic Chettinaad Restaurant (Changi Business Park),,"#02-07 The Signature, 51 Changi Business Park Central 2, 486066",Restaurant,Asian • Indian • South Indian • Vegetarian
https://www.hungrygowhere.com/singapore/yamato-izakaya-eunos-ubi/,Yamato Izakaya,$$,"#01-92 Oxley Bizhub, 65 Ubi Road 1, 408729",Restaurant,Japanese
https://www.hungrygowhere.com/singapore/harry_s_marina_bay_link_mall/,Harry's (Marina Bay Link Mall),$,"#01-03 Marina Bay Link Mall, 8A Marina Boulevard, 018984",Bar or Pub,Beer • Cocktails • Drinks • Western
https://www.hungrygowhere.com/singapore/blu-kouzina-tanglin-dempsey-orchard/,Blu Kouzina,$$$$,"#01-21 Dempsey Hill, 10 Dempsey Road, 247700",Restaurant,European • Greek • Mediterranean • Western
https://www.hungrygowhere.com/singapore/garibaldi_italian_restaurant_bar/,Garibaldi Italian Restaurant & Bar,$$$$,"#01-02, 36 Purvis Street, 188613",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/xun-wei-hotpot-bugis/,Xun Wei Hotpot,$$,"28 Liang Seah Street, 189049",Restaurant,Asian • Chinese • Sichuan • Steamboat
https://www.hungrygowhere.com/singapore/en-sakaba-tanjong-pagar-raffles-place/,En Sakaba (Capital Tower),$$$$,"#01-10 Capital Tower, 168 Robinson Road, 068912",Bar or Pub,Japanese
https://www.hungrygowhere.com/singapore/windowsill-pies-thomson-sin-ming-bishan/,Windowsill Pies (Soo Chow Walk),$,"95 Soo Chow Walk, 575382",Cafe,Desserts
https://www.hungrygowhere.com/singapore/harry-s-bugis-/,Harry's (South Beach),$$,"26 Beach Road, 189768",Bar or Pub,Cocktails • Drinks • Modern European • Western
https://www.hungrygowhere.com/singapore/ishinomaki-grill-sake-orchard-river-valley/,Ishinomaki Grill & Sake - Freshly grilled Japanese cuisine with sake,$$$$,"#B1-02/02A/03 Palais Renaissance, 390 Orchard Road, 238871",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/the-ramen-stall-bugis-beach-road/,The Ramen Stall - Halal Japanese eatery with fusion Japanese dishes,$,"Kampong Glam Conservation Area, 787 North Bridge Road, 198755",Restaurant,Asian • Halal • Japanese
https://www.hungrygowhere.com/singapore/the-boiler-seafood-bar-beer-suntec-city-hall/,The Boiler Seafood Bar & Beer (Esplanade),$$$,"#01-13A Esplanade Mall, 8 Raffles Avenue, 039802",Bar or Pub,American • Cajun/Creole • Seafood • Western
https://www.hungrygowhere.com/singapore/jaan/,JAAN,$$$$,"Level 70 Swissotel The Stamford, 2 Stamford Road, 178882",Restaurant,European • French • Western
https://www.hungrygowhere.com/singapore/aromas-of-india-little-india/,Aromas of India,$$,"60 Race Course Road, 218567",Restaurant,Asian • Indian • North Indian • South Indian
https://www.hungrygowhere.com/singapore/anjappar_authentic_chettinaad_restaurant_race_course_road/,Anjappar Authentic Chettinaad Restaurant (Race Course Road),$,"76-78 Race Course Road, 218575",Restaurant,Asian • Indian • South Indian • Vegetarian
https://www.hungrygowhere.com/singapore/sawadee-thai-cuisine-bugis/,Sawadee Thai Cuisine,$$,"#01-01, 9 Tan Quee Lan Street, 188098",Restaurant,Asian • Indochinese • Thai
https://www.hungrygowhere.com/singapore/urbana-rooftop-bar-balestier-whampoa-boon-keng/,Urbana Rooftop Bar,$$$,"Level 33 Courtyard by Marriott Singapore Novena, 99 Irrawaddy Road, 329568",Restaurant,Drinks • International
https://www.hungrygowhere.com/singapore/chock-full-of-beans-changi-village-loyang/,Chock Full of Beans,$,"#01-2090 Hdb-changi Village Rov, 4 Changi Village Road, 500004",Cafe,Beer • Western
https://www.hungrygowhere.com/singapore/dolce-vita-suntec-city-hall/,Dolce Vita,$$$$,"5F Mandarin Oriental, Singapore, 5 Raffles Avenue, 039797",Restaurant,Italian
https://www.hungrygowhere.com/singapore/kowloon-bay-hk-cafe-bukit-panjang/,Kowloon Bay HK Cafe,$,"#01-07 Hilion Mall, 17 Petir Road, 678278",Cafe,Chinese • Fusion • Western
https://www.hungrygowhere.com/singapore/morganfields-dover-buona-vista-ayer-rajah/,"Morganfield's (The Star Vista) - Price, Promotions, Reviews",$$,"#02-23 The Star Vista, 1 Vista Exchange Green, 138617",Restaurant,American • Western
https://www.hungrygowhere.com/singapore/lobby_lounge_conrad/,Lobby Lounge @ Conrad,$$,"Lobby Level Conrad Centennial Singapore, 2 Temasek Boulevard, 038982",Bar or Pub,Beer • Fusion • International • Seafood • Western • Wine
https://www.hungrygowhere.com/singapore/the-cliff/,the Cliff,,"Sofitel Singapore Sentosa, 2 Bukit Manis Road, 099891",Bar or Pub,Italian • Mediterranean • Seafood • Western
https://www.hungrygowhere.com/singapore/westlake_queens_rd/,Westlake (Queen's Road),$$,"#02-139, 4 Queen's Road, 260004",Restaurant,Asian • Chinese • Hokkien • Local • Singaporean
https://www.hungrygowhere.com/singapore/the-carvery-bukit-merah-redhill-alexandra/,The Carvery,$$$,"Level 7 Park Hotel Alexandra, 323 Alexandra Road, 159972",Restaurant,Drinks • European • Modern European • Western
https://www.hungrygowhere.com/singapore/the_ramen_house/,The Ramen House,$$,"6 Short Street, 188213",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/the-landmark-bugis-05-01/,The Landmark,$$,"#05-01 The Golden Landmark, 390 Victoria Street, 188061",Restaurant,Asian • Halal • Indian • Mediterranean • Western
https://www.hungrygowhere.com/singapore/pepper-jade-thai-vegetarian-cuisine-bugis/,Pepper Jade Thai Vegetarian Cuisine,$$,"#01-18/19/20 Sunshine Plaza, 91 Bencoolen Street, 189652",Restaurant,Thai • Vegetarian
https://www.hungrygowhere.com/singapore/Si_Wei_Mao_Cai_Authentic_Sichuan_Restaurant_______/,Si Wei Mao Cai,$$,"33 Mosque Street, 059511",Cafe,Asian • Chinese • Sichuan
https://www.hungrygowhere.com/singapore/ashino-bugis/,Ashino,$$$$,"#01-23 Chijmes, 30 Victoria Street, 187996",Restaurant,Japanese
https://www.hungrygowhere.com/singapore/the-dim-sum-place-bugis-beach-road/,"The Dim Sum Place(North Bridge Road) - Fuss-free, unpretentious Halal dim sum",$,"791 North Bridge Road, 198759",Restaurant,Asian • Cantonese • Dim Sum • Halal
https://www.hungrygowhere.com/singapore/dallas_restaurant_bar/,Dallas Restaurant & Bar (Boat Quay),$$,"Boat Quay, 31 Boat Quay, 049820",Bar or Pub,American • Western • Wine
https://www.hungrygowhere.com/singapore/amuse-tiong-bahru-outram/,A*MUSE ZiChar + Bistro Concept @ Dorsett,,"#01-55 Dorsett Singapore, 333 New Bridge Road, 088765",Restaurant,Desserts • French • Modern European • Seafood
https://www.hungrygowhere.com/singapore/anjappar-authentic-chettinaad-restaurant/,Anjappar Authentic Chettinaad Restaurant (Westgate),$$,"#04-08 Westgate Shopping Mall, 3 Gateway Drive, 608532",Restaurant,Asian • Indian • Indochinese • North Indian • South Indian
https://www.hungrygowhere.com/singapore/indochili/,IndoChili (Science Park),$$,"#01-09, 2 Science Park Drive, 118222",Restaurant,Asian • Halal • Indonesian • Malay • Malay / Indonesian
https://www.hungrygowhere.com/singapore/La_Pizzaiola__Jalan_Riang_/,La Pizzaiola (Jalan Riang),$$,"15/3 Jalan Riang, 358987",Bar or Pub,Beer • European • Italian • Pizza • Western • Wine
https://www.hungrygowhere.com/singapore/media-bar-bugis-/,Media Bar,$$,"(Access via Nicoll Highway) JW Marriott Hotel Singapore South Beach, 30 Beach Road, 189763",Bar or Pub,Beer • Cocktails • Drinks • Wine
https://www.hungrygowhere.com/singapore/kwee-zeen-sofitel-sentosa/,Kwee Zeen,$$$$,"Sofitel Singapore Sentosa, 2 Bukit Manis Road, 099891",Restaurant,Asian • European • French • Western
https://www.hungrygowhere.com/singapore/the_square_at_furama/,The Square @ Furama (Furama),$$,"Furama Riverfront Singapore, 405 Havelock Road, 169633",Restaurant,International
https://www.hungrygowhere.com/singapore/g7_sin_ma_live_seafood_restaurant_geylang/,G7 Sinma Live Seafood Restaurant (Geylang),$$,"#01-01/02, 161, 163 Geylang Road Lorong 3, 389239",Restaurant,Chinese • Local • Seafood • Singaporean • Zi Char
https://www.hungrygowhere.com/singapore/aquamarine/,"AquaMarine - Buffet Price, Promotions and Menu",$$$,"Level 4 Marina Mandarin Hotel, 6 Raffles Boulevard, 039594",Restaurant,Halal • International
https://www.hungrygowhere.com/singapore/tien_court/,Tien Court,$$$,"2F Copthorne King's, 403 Havelock Road, 169632",Restaurant,Asian • Cantonese • Chinese • Sichuan
https://www.hungrygowhere.com/singapore/issho/,issho,$$,"#02-02 SAFRA Punggol Singapore, 10 Sentul Crescent, 828654",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/wooloomooloo-steakhouse-city-hall-high-street/,Wooloomooloo Steakhouse,$$$$,"Level 3 Swissotel The Stamford, 2 Stamford Road, 178882",Restaurant,Australian • Steak and Grills • Western
https://www.hungrygowhere.com/singapore/anjappar-authentic-chettinaad-restaurant-changi-bedok-north/,Anjappar Authentic Chettinaad Restaurant (Changi Business Park),,"#02-07 The Signature, 51 Changi Business Park Central 2, 486066",Restaurant,Asian • Indian • South Indian • Vegetarian
https://www.hungrygowhere.com/singapore/meat-smith-tanjong-pagar-raffles-place/,Meat Smith (Telok Ayer),$$$,"Telok Ayer Conservation Area, 167-169 Telok Ayer Street, 068620",Restaurant,American • Barbecue • Western
https://www.hungrygowhere.com/singapore/sbcd-korean-tofu-house-anson-tanjong-pagar/,SBCD Korean Tofu House (Tanjong Pagar Centre),$$,"#B1-01/02 Tanjong Pagar Centre, 7 Wallich Street, 078884",Restaurant,Korean
https://www.hungrygowhere.com/singapore/the_manhattan_fish_market_plaza_singapura/,The Manhattan Fish Market (Plaza Singapura),$$,"#06-07 Plaza Singapura, 68 Orchard Road, 238839",Restaurant,American • Halal • Seafood • Western
https://www.hungrygowhere.com/singapore/imperial_herbal_restaurant_tcafe/,Imperial Restaurant (Imperial Herbal),$$$,"Level 2 Four Points by Sheraton Singapore, Riverview, 382 Havelock Road, 169629",Cafe,Asian • Beijing • Chinese
https://www.hungrygowhere.com/singapore/anjappar_authentic_chettinaad_restaurant_race_course_road/,Anjappar Authentic Chettinaad Restaurant (Race Course Road),$,"76-78 Race Course Road, 218575",Restaurant,Asian • Indian • South Indian • Vegetarian
https://www.hungrygowhere.com/singapore/kueh-ho-jiak/,Kueh Ho Jiak (East Village),$,"#01-62 East Village, 430 Upper Changi Road, 487048",Kiosk or Stall,Chinese
https://www.hungrygowhere.com/singapore/Zaffron_Kitchen/,Zaffron Kitchen (East Coast Road),$$,"135/137 East Coast Road, 428822",Restaurant,Asian • Indian • Local • North Indian • Singaporean • South Indian
https://www.hungrygowhere.com/singapore/indobox-orchard-river-valley/,IndoBox (ION Orchard),$$,"#B3-24 ION Orchard, 2 Orchard Turn, 238801",Restaurant,Halal • Indonesian
https://www.hungrygowhere.com/singapore/harry_s_steakhouse/,Harry's (Esplanade),$,"#01-05/06/07 Esplanade Mall, 8 Raffles Avenue, 039802",Bar or Pub,Beer • Cocktails • Drinks • Western
https://www.hungrygowhere.com/singapore/el-mero-mero-bugis/,El Mero Mero,$$$$,"#01-20 Chijmes, 30 Victoria Street, 187996",Restaurant,Latin American • Mexican
https://www.hungrygowhere.com/singapore/latest-recipe-telok-blangah-harbourfront/,Latest Recipe,$$$,"Imbiah Station Le Méridien Singapore, Sentosa, 23 Beach View, 098679",Restaurant,Western
https://www.hungrygowhere.com/singapore/xiangcao-yunnan-original-ecology-hotpot-bugis/,Yunnan Original Ecology Hotpot,$$,"Beach Road Conservation Area, 26 Liang Seah Street, 189047",Restaurant,Chinese • Steamboat
https://www.hungrygowhere.com/singapore/nanjing-impressions-orchard-river-valley/,Nanjing Impressions,$$,"#04-46-51 Plaza Singapura, 68 Orchard Road, 238839",Restaurant,Asian • Chinese
https://www.hungrygowhere.com/singapore/five-marbles-craft-beer-restaurant-bugis/,Five Marbles Craft Beer Restaurant,$$$,"The Courtyard, Rendezvous Hotel Singapore, 9 Bras Basah Road, 189559",Restaurant,Beer • Drinks • Western
https://www.hungrygowhere.com/singapore/chili_s_grill_bar_resorts_world_sentosa/,Chili's American Grill & Bar (Resorts World Sentosa),$$,"#01-072/073/074 Resorts World Sentosa, 26 Sentosa Gateway, 098138",Restaurant,American • Drinks • Steak and Grills • Western
https://www.hungrygowhere.com/singapore/hotpot-heroes-tanjong-rhu-katong-amber-road/,Hotpot Heroes,$$$,"306 Tanjong Katong Road, 437089",Restaurant,Chinese • Steamboat
https://www.hungrygowhere.com/singapore/whampoa_food_street_keng_fish_head_steamboat_eating_house_balestier/,Whampoa Keng Fish Head Steam Boat Restaurant (Balestier Rd),$$,"556 Balestier Road, 329872",Restaurant,Asian • Chinese • Local • Singaporean • Steamboat
https://www.hungrygowhere.com/singapore/greenwood-fish-market-bukit-timah/,Greenwood Fish Market (Hillcrest Park),$$$,"Hillcrest Park, 34 Greenwood Avenue, 289236",Restaurant,European • Seafood • Western
https://www.hungrygowhere.com/singapore/freshly_baked_by_le_bijoux/,Freshly Baked by Le Bijoux (Killiney Road),$,"57 Killiney Road, 239520",Cafe,Desserts • Vegetarian • Western
https://www.hungrygowhere.com/singapore/Etna_Italian_Restaurant___Pizzeria__Duxton_/,Etna Italian Restaurant (Duxton Road),$$$,"49/50 Duxton Road, 089513",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/grissini-tiong-bahru-outram/,Grissini,$$$$,"Level 1 Grand Copthorne Waterfront Hotel Singapore, 392 Havelock Road, 169663",Restaurant,Italian
https://www.hungrygowhere.com/singapore/magurodonya-miuramisakikou-sushi-dining-suntec-city-hall/,MaguroDonya Miuramisakikou Sushi & Dining,$$$,"#03-314 Suntec City North Wing Suntec City Mall, 3 Temasek Boulevard, 038983",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/balithai-restaurant-orchard-river-valley/,Bali Thai (Ngee Ann City),$,"#05-29 Ngee Ann City, 391A Orchard Road, 238873",Restaurant,Indonesian • Thai
https://www.hungrygowhere.com/singapore/curry-gardenn-orchard-bukit-timah-/,Curry Gardenn (Dine at Stevens),$$,"- Dine at Stevens, 30 Stevens Road, 257840",Bar or Pub,Asian • Indian
https://www.hungrygowhere.com/singapore/royal-palm-orchid-country-club-yishun/,Royal Palm @ Orchid Country Club,$$,"#01-21, 1 Orchid Club Road, 769162",Restaurant,Asian • Halal
https://www.hungrygowhere.com/singapore/wan-he-lou-chinese-restaurant-jalan-besar-lavender/,Wan He Lou Chinese Restaurant,$$,"65 Maude Road, 208347",Restaurant,Asian • Chinese • Seafood
https://www.hungrygowhere.com/singapore/Bali_Thai__NEX_Mall_/,Bali Thai Restaurant (Nex),$$,"#02-13 Nex, 23 Serangoon Central, 556083",Restaurant,Indonesian • Thai
https://www.hungrygowhere.com/singapore/10_Scotts/,10 Scotts,$$$,"Ground Floor Grand Hyatt Hotel, 10 Scotts Road, 228211",Bar or Pub,European • International • Western • Wine
https://www.hungrygowhere.com/singapore/gorogoro-steamboat-korean-buffet-orchard-river-valley/,GoroGoro Steamboat & Korean Buffet,$$,"#04-01 Orchard Gateway @ Emerald, 218 Orchard Road, 238851",Restaurant,Korean • Singaporean
https://www.hungrygowhere.com/singapore/walaku-joo-chiat-katong-east-coast/,Walaku (Joo Chiat),,"#01-01, 102 Joo Chiat Road, 427396",Restaurant,Malay
https://www.hungrygowhere.com/singapore/harry-s-hougang-tai-seng-upper-serangoon/,Harry's (18 Tai Seng),$,"01-K4/23-25 18 Tai Seng, 18 Tai Seng Street, 539775",Bar or Pub,Beer • Cocktails • Drinks • Western
https://www.hungrygowhere.com/singapore/amaravati-little-india/,Amaravati,,"Little India Conservation Area, 41 Kerbau Road, 219170",Restaurant,Asian • Indian
https://www.hungrygowhere.com/singapore/stuttgart-blackforest-boutique-s-cafe-bugis/,Stuttgart Blackforest Boutique S-Cafe,$$,"#01-01 Rendezvous Hotel Singapore, 9 Bras Basah Road, 189559",Bar or Pub,Beer • European • German • Wine
https://www.hungrygowhere.com/singapore/sakunthala_s_food_palace_race_course_road/,Sakunthala's Food Palace (Race Course Road),$$,"66 Race Course Road, 218570",Restaurant,Asian • Chinese • Halal • Indian • North Indian • South Indian
https://www.hungrygowhere.com/singapore/xperience-restaurant-bar-tanjong-pagar--raffles-place/,Xperience Restaurant,$$$$,"SO Sofitel Singapore, 35 Robinson Road, 068876",Bar or Pub,International
https://www.hungrygowhere.com/singapore/etna_restaurant_pizzeria_east_coast/,Etna Italian Restaurant (East Coast),$$$,"110 Upper East Coast Road, 455298",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/salt-grill-sky-bar-orchard-river-valley/,Salt Grill & Sky Bar,$$$$,"#55-01 & 56-01 Ion Orchard, 2 Orchard Turn, 238801",Restaurant,Australian • Western
https://www.hungrygowhere.com/singapore/oasis/,Oasis Poolside Restaurant,$$$$,"Level 5 (Terrace Wing) Grand Hyatt Singapore, 10 Scotts Road, 228211",Restaurant,International
https://www.hungrygowhere.com/singapore/ito-kacho/,Ito Kacho Yakiniku,$$$$,"#04-08/09 Mandarin Gallery, 333A Orchard Road, 238897",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/nox-bugis-beach-road/,NOX - Dine in the Dark,$$$$,"269 Beach Road, 199546",Restaurant,European • Modern European • Western
